"Status","Seniority","Home","Time","Age","Marital","Records","Job","Expenses","Income","Assets","Debt","Amount","Price","Finrat","Savings","seniorityR","timeR","ageR","expensesR","incomeR","assetsR","debtR","amountR","priceR","finratR","savingsR"
"good",8,"owner",12,32,"married","yes_rec","fixed",45,211,4500,0,800,2014,39.7219463753724,2.49,"sen (3,8]","time (0,12]","age (30,40]","exp (40,50]","inc (190,1e+04]","asset (3e+03,5e+03]","debt (-1,0]","am (600,900]","priz (1.8e+03,1e+05]","finr (0,50]","sav (2,4]"
"bad",0,"owner",48,54,"widow","no_rec","partime",35,67,5000,0,760,860,88.3720930232558,2.02105263157895,"sen (-1,1]","time (36,48]","age (50,99]","exp (0,40]","inc (0,80]","asset (3e+03,5e+03]","debt (-1,0]","am (600,900]","priz (0,1e+03]","finr (80,90]","sav (2,4]"
"good",3,"owner",60,28,"married","no_rec","partime",35,143,5500,3000,1150,1292,89.0092879256966,4.0695652173913,"sen (1,3]","time (48,99]","age (25,30]","exp (0,40]","inc (140,190]","asset (5e+03,8e+03]","debt (2.5e+03,1e+06]","am (1.1e+03,1.4e+03]","priz (1e+03,1.3e+03]","finr (80,90]","sav (4,6]"
"bad",1,"rent",48,30,"single","no_rec","freelance",35,84,0,0,1300,1500,86.6666666666667,1.80923076923077,"sen (-1,1]","time (36,48]","age (25,30]","exp (0,40]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (80,90]","sav (0,2]"
"bad",15,"owner",24,47,"married","yes_rec","freelance",45,134,5000,0,250,500,50,8.544,"sen (14,99]","time (12,24]","age (40,50]","exp (40,50]","inc (110,140]","asset (3e+03,5e+03]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (0,50]","sav (6,99]"
"good",1,"owner",60,42,"married","no_rec","fixed",60,76,5000,0,1000,1299,76.9822940723634,0.96,"sen (-1,1]","time (48,99]","age (40,50]","exp (50,60]","inc (0,80]","asset (3e+03,5e+03]","debt (-1,0]","am (900,1.1e+03]","priz (1e+03,1.3e+03]","finr (70,80]","sav (0,2]"
"good",8,"owner",60,30,"married","no_rec","fixed",60,106,7000,4000,700,999,70.0700700700701,0.514285714285714,"sen (3,8]","time (48,99]","age (25,30]","exp (50,60]","inc (80,110]","asset (5e+03,8e+03]","debt (2.5e+03,1e+06]","am (600,900]","priz (0,1e+03]","finr (70,80]","sav (0,2]"
"good",20,"owner",36,51,"married","no_rec","fixed",45,90,3500,0,675,775,87.0967741935484,2.4,"sen (14,99]","time (24,36]","age (50,99]","exp (40,50]","inc (80,110]","asset (3e+03,5e+03]","debt (-1,0]","am (600,900]","priz (0,1e+03]","finr (80,90]","sav (2,4]"
"bad",11,"priv",60,39,"married","no_rec","fixed",60,120,3000,1000,1450,1499,96.7311541027352,2.06896551724138,"sen (8,14]","time (48,99]","age (30,40]","exp (50,60]","inc (110,140]","asset (0,3e+03]","debt (500,1.5e+03]","am (1.4e+03,1e+05]","priz (1.3e+03,1.5e+03]","finr (90,100]","sav (2,4]"
"bad",2,"parents",60,35,"married","no_rec","partime",45,85,0,0,1000,1542,64.8508430609598,2.4,"sen (1,3]","time (48,99]","age (30,40]","exp (40,50]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (900,1.1e+03]","priz (1.5e+03,1.8e+03]","finr (50,70]","sav (2,4]"
"bad",1,"parents",60,22,"married","yes_rec","partime",45,183,0,0,1600,1739,92.0069005175388,5.175,"sen (-1,1]","time (48,99]","age (0,25]","exp (40,50]","inc (140,190]","asset (-1,0]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.5e+03,1.8e+03]","finr (90,100]","sav (4,6]"
"bad",7,"owner",60,25,"married","no_rec","fixed",35,75,3000,0,1350,1674,80.6451612903226,1.77777777777778,"sen (3,8]","time (48,99]","age (0,25]","exp (0,40]","inc (0,80]","asset (0,3e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (80,90]","sav (0,2]"
"good",0,"owner",60,50,"single","no_rec","fixed",35,120,0,0,1400,1430,97.9020979020979,3.64285714285714,"sen (-1,1]","time (48,99]","age (40,50]","exp (0,40]","inc (110,140]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (90,100]","sav (2,4]"
"good",22,"owner",48,39,"single","no_rec","fixed",35,83,2500,0,650,1265,51.3833992094862,3.54461538461538,"sen (14,99]","time (36,48]","age (30,40]","exp (0,40]","inc (80,110]","asset (0,3e+03]","debt (-1,0]","am (600,900]","priz (1e+03,1.3e+03]","finr (50,70]","sav (2,4]"
"good",1,"owner",48,41,"married","no_rec","freelance",60,102,4000,0,1000,1090,91.743119266055,2.016,"sen (-1,1]","time (36,48]","age (40,50]","exp (50,60]","inc (80,110]","asset (3e+03,5e+03]","debt (-1,0]","am (900,1.1e+03]","priz (1e+03,1.3e+03]","finr (90,100]","sav (2,4]"
"bad",1,"rent",36,37,"married","yes_rec","fixed",97,71,0,0,1300,1700,76.4705882352941,-0.72,"sen (-1,1]","time (24,36]","age (30,40]","exp (80,1e+04]","inc (0,80]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (-99,0]"
"good",1,"parents",60,45,"married","yes_rec","fixed",60,92,6000,0,1220,1466,83.2196452933151,1.57377049180328,"sen (-1,1]","time (48,99]","age (40,50]","exp (50,60]","inc (80,110]","asset (5e+03,8e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (80,90]","sav (0,2]"
"good",18,"rent",60,53,"married","no_rec","fixed",71,107,4000,0,1300,1450,89.6551724137931,1.66153846153846,"sen (14,99]","time (48,99]","age (50,99]","exp (60,80]","inc (80,110]","asset (3e+03,5e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (80,90]","sav (0,2]"
"good",5,"rent",36,52,"married","yes_rec","freelance",35,164,0,0,850,950,89.4736842105263,5.46352941176471,"sen (3,8]","time (24,36]","age (50,99]","exp (0,40]","inc (140,190]","asset (-1,0]","debt (-1,0]","am (600,900]","priz (0,1e+03]","finr (80,90]","sav (4,6]"
"good",8,"parents",12,27,"single","no_rec","freelance",35,150,3000,0,275,550,50,5.01818181818182,"sen (3,8]","time (0,12]","age (25,30]","exp (0,40]","inc (140,190]","asset (0,3e+03]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (0,50]","sav (4,6]"
"good",0,"rent",60,21,"single","no_rec","fixed",47,120,0,0,1400,1550,90.3225806451613,3.12857142857143,"sen (-1,1]","time (48,99]","age (0,25]","exp (40,50]","inc (110,140]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (90,100]","sav (2,4]"
"bad",7,"priv",48,30,"married","no_rec","partime",60,112,1500,0,900,1165,77.2532188841202,2.77333333333333,"sen (3,8]","time (36,48]","age (25,30]","exp (50,60]","inc (110,140]","asset (0,3e+03]","debt (-1,0]","am (600,900]","priz (1e+03,1.3e+03]","finr (70,80]","sav (2,4]"
"good",3,"owner",36,42,"married","no_rec","fixed",60,60,6000,0,1200,1500,80,0,"sen (1,3]","time (24,36]","age (40,50]","exp (50,60]","inc (0,80]","asset (5e+03,8e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (70,80]","sav (-99,0]"
"good",0,"rent",36,34,"single","no_rec","partime",43,78,0,0,1200,1550,77.4193548387097,1.05,"sen (-1,1]","time (24,36]","age (30,40]","exp (40,50]","inc (0,80]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (0,2]"
"good",6,"owner",36,36,"married","no_rec","fixed",60,73,3500,0,475,675,70.3703703703704,0.985263157894737,"sen (3,8]","time (24,36]","age (30,40]","exp (50,60]","inc (0,80]","asset (3e+03,5e+03]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (70,80]","sav (0,2]"
"good",7,"rent",60,34,"married","no_rec","fixed",48,130,0,0,1150,1549,74.2414460942544,4.27826086956522,"sen (3,8]","time (48,99]","age (30,40]","exp (40,50]","inc (110,140]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (4,6]"
"good",14,"owner",18,29,"married","no_rec","fixed",35,165,6000,2500,600,1370,43.7956204379562,3.15,"sen (8,14]","time (12,24]","age (25,30]","exp (0,40]","inc (140,190]","asset (5e+03,8e+03]","debt (1.5e+03,2.5e+03]","am (0,600]","priz (1.3e+03,1.5e+03]","finr (0,50]","sav (2,4]"
"good",4,"owner",60,39,"married","no_rec","freelance",45,214,7500,0,1300,1508,86.2068965517241,7.8,"sen (3,8]","time (48,99]","age (30,40]","exp (40,50]","inc (190,1e+04]","asset (5e+03,8e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (80,90]","sav (6,99]"
"bad",1,"parents",60,33,"married","yes_rec","freelance",45,93,0,0,1000,1471,67.9809653297077,2.88,"sen (-1,1]","time (48,99]","age (30,40]","exp (40,50]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (900,1.1e+03]","priz (1.3e+03,1.5e+03]","finr (50,70]","sav (2,4]"
"bad",0,"rent",60,33,"married","no_rec","partime",77,166,0,0,850,984,86.3821138211382,6.28235294117647,"sen (-1,1]","time (48,99]","age (30,40]","exp (60,80]","inc (140,190]","asset (-1,0]","debt (-1,0]","am (600,900]","priz (0,1e+03]","finr (80,90]","sav (6,99]"
"good",21,"parents",60,39,"married","yes_rec","fixed",60,210,5000,0,1500,1787,83.9395635142697,6,"sen (14,99]","time (48,99]","age (30,40]","exp (50,60]","inc (190,1e+04]","asset (3e+03,5e+03]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.5e+03,1.8e+03]","finr (80,90]","sav (4,6]"
"good",12,"owner",60,40,"married","yes_rec","fixed",45,110,11500,1750,800,1594,50.1882057716437,3.5625,"sen (8,14]","time (48,99]","age (30,40]","exp (40,50]","inc (80,110]","asset (8e+03,1e+06]","debt (1.5e+03,2.5e+03]","am (600,900]","priz (1.5e+03,1.8e+03]","finr (50,70]","sav (2,4]"
"bad",0,"owner",60,38,"married","no_rec","fixed",45,87,10000,4500,900,1000,90,-0.2,"sen (-1,1]","time (48,99]","age (30,40]","exp (40,50]","inc (80,110]","asset (8e+03,1e+06]","debt (2.5e+03,1e+06]","am (600,900]","priz (0,1e+03]","finr (80,90]","sav (-99,0]"
"good",10,"owner",60,40,"married","no_rec","fixed",60,194,7000,0,1600,2171,73.6987563334869,5.025,"sen (8,14]","time (48,99]","age (30,40]","exp (50,60]","inc (190,1e+04]","asset (5e+03,8e+03]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (70,80]","sav (4,6]"
"bad",10,"owner",36,37,"separated","yes_rec","fixed",60,150,30000,3000,1000,1400,71.4285714285714,2.16,"sen (8,14]","time (24,36]","age (30,40]","exp (50,60]","inc (140,190]","asset (8e+03,1e+06]","debt (2.5e+03,1e+06]","am (900,1.1e+03]","priz (1.3e+03,1.5e+03]","finr (70,80]","sav (2,4]"
"good",45,"owner",12,60,"married","no_rec","freelance",35,52,19000,0,550,1240,44.3548387096774,0.370909090909091,"sen (14,99]","time (0,12]","age (50,99]","exp (0,40]","inc (0,80]","asset (8e+03,1e+06]","debt (-1,0]","am (0,600]","priz (1e+03,1.3e+03]","finr (0,50]","sav (0,2]"
"bad",0,"owner",60,32,"married","yes_rec","fixed",35,75,4500,1000,900,1084,83.0258302583026,2,"sen (-1,1]","time (48,99]","age (30,40]","exp (0,40]","inc (0,80]","asset (3e+03,5e+03]","debt (500,1.5e+03]","am (600,900]","priz (1e+03,1.3e+03]","finr (80,90]","sav (0,2]"
"bad",0,"owner",60,37,"married","no_rec","freelance",90,297,8000,4000,1550,1557,99.5504174694926,6.46451612903226,"sen (-1,1]","time (48,99]","age (30,40]","exp (80,1e+04]","inc (190,1e+04]","asset (5e+03,8e+03]","debt (2.5e+03,1e+06]","am (1.4e+03,1e+05]","priz (1.5e+03,1.8e+03]","finr (90,100]","sav (6,99]"
"bad",2,"owner",60,32,"married","no_rec","fixed",60,182,3000,350,1300,1662,78.2190132370638,5.46923076923077,"sen (1,3]","time (48,99]","age (30,40]","exp (50,60]","inc (140,190]","asset (0,3e+03]","debt (0,500]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (4,6]"
"good",22,"parents",24,51,"married","no_rec","fixed",45,201,0,0,800,1385,57.7617328519856,4.68,"sen (14,99]","time (12,24]","age (50,99]","exp (40,50]","inc (190,1e+04]","asset (-1,0]","debt (-1,0]","am (600,900]","priz (1.3e+03,1.5e+03]","finr (50,70]","sav (4,6]"
"good",0,"owner",60,30,"married","no_rec","fixed",45,180,5000,0,1600,1924,83.1600831600832,5.0625,"sen (-1,1]","time (48,99]","age (25,30]","exp (40,50]","inc (140,190]","asset (3e+03,5e+03]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (80,90]","sav (4,6]"
"bad",0,"parents",36,24,"single","no_rec","partime",35,100,0,0,1000,2000,50,2.34,"sen (-1,1]","time (24,36]","age (0,25]","exp (0,40]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (900,1.1e+03]","priz (1.8e+03,1e+05]","finr (0,50]","sav (2,4]"
"good",30,"rent",60,55,"married","no_rec","fixed",57,115,10000,0,900,1000,90,3.86666666666667,"sen (14,99]","time (48,99]","age (50,99]","exp (50,60]","inc (110,140]","asset (8e+03,1e+06]","debt (-1,0]","am (600,900]","priz (0,1e+03]","finr (80,90]","sav (2,4]"
"good",13,"priv",42,46,"married","no_rec","fixed",60,75,3000,600,1200,1569,76.4818355640535,0.315,"sen (8,14]","time (36,48]","age (40,50]","exp (50,60]","inc (0,80]","asset (0,3e+03]","debt (500,1.5e+03]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (0,2]"
"bad",3,"owner",60,28,"married","no_rec","fixed",45,210,5000,2700,1100,1516,72.5593667546174,7.52727272727273,"sen (1,3]","time (48,99]","age (25,30]","exp (40,50]","inc (190,1e+04]","asset (3e+03,5e+03]","debt (2.5e+03,1e+06]","am (900,1.1e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (6,99]"
"good",2,"parents",24,24,"single","no_rec","fixed",35,110,0,0,1000,1589,62.9326620516048,1.8,"sen (1,3]","time (12,24]","age (0,25]","exp (0,40]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (900,1.1e+03]","priz (1.5e+03,1.8e+03]","finr (50,70]","sav (0,2]"
"good",5,"owner",30,53,"single","no_rec","freelance",35,700,23000,0,1500,2150,69.7674418604651,13.3,"sen (3,8]","time (24,36]","age (50,99]","exp (0,40]","inc (190,1e+04]","asset (8e+03,1e+06]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (50,70]","sav (6,99]"
"bad",8,"rent",60,30,"married","no_rec","fixed",85,103,0,0,1090,1090,100,0.990825688073394,"sen (3,8]","time (48,99]","age (25,30]","exp (80,1e+04]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (900,1.1e+03]","priz (1e+03,1.3e+03]","finr (90,100]","sav (0,2]"
"bad",2,"parents",48,20,"single","no_rec","fixed",105,130,2500,0,1750,1998,87.5875875875876,0.685714285714286,"sen (1,3]","time (36,48]","age (0,25]","exp (80,1e+04]","inc (110,140]","asset (0,3e+03]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (80,90]","sav (0,2]"
"bad",15,"owner",60,53,"separated","no_rec","fixed",35,95,16500,0,1600,1955,81.8414322250639,2.25,"sen (14,99]","time (48,99]","age (50,99]","exp (0,40]","inc (80,110]","asset (8e+03,1e+06]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (80,90]","sav (2,4]"
"bad",15,"owner",60,37,"married","no_rec","fixed",75,200,9000,2500,1400,1699,82.4014125956445,4.28571428571429,"sen (14,99]","time (48,99]","age (30,40]","exp (60,80]","inc (190,1e+04]","asset (8e+03,1e+06]","debt (1.5e+03,2.5e+03]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (80,90]","sav (4,6]"
"good",9,"owner",36,31,"married","no_rec","fixed",35,161,14000,0,1200,1705,70.3812316715542,3.78,"sen (8,14]","time (24,36]","age (30,40]","exp (0,40]","inc (140,190]","asset (8e+03,1e+06]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (2,4]"
"bad",0,"parents",48,26,"single","yes_rec","freelance",35,101,0,0,1500,1703,88.0798590722255,2.112,"sen (-1,1]","time (36,48]","age (25,30]","exp (0,40]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.5e+03,1.8e+03]","finr (80,90]","sav (2,4]"
"good",2,"owner",48,41,"married","no_rec","fixed",75,120,7500,4750,900,1411,63.7845499645641,-0.133333333333333,"sen (1,3]","time (36,48]","age (40,50]","exp (60,80]","inc (110,140]","asset (5e+03,8e+03]","debt (2.5e+03,1e+06]","am (600,900]","priz (1.3e+03,1.5e+03]","finr (50,70]","sav (-99,0]"
"good",14,"rent",48,32,"married","no_rec","fixed",72,115,0,0,350,410,85.3658536585366,5.89714285714286,"sen (8,14]","time (36,48]","age (30,40]","exp (60,80]","inc (110,140]","asset (-1,0]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (80,90]","sav (4,6]"
"good",15,"owner",60,35,"single","yes_rec","fixed",35,150,5000,2800,1300,1332,97.5975975975976,4.01538461538462,"sen (14,99]","time (48,99]","age (30,40]","exp (0,40]","inc (140,190]","asset (3e+03,5e+03]","debt (2.5e+03,1e+06]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (90,100]","sav (4,6]"
"good",0,"parents",36,37,"married","yes_rec","fixed",45,230,7000,0,2800,4200,66.6666666666667,2.37857142857143,"sen (-1,1]","time (24,36]","age (30,40]","exp (40,50]","inc (190,1e+04]","asset (5e+03,8e+03]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (50,70]","sav (2,4]"
"good",13,"owner",48,27,"married","no_rec","fixed",45,118,10000,7200,1100,1397,78.740157480315,0.0436363636363636,"sen (8,14]","time (36,48]","age (25,30]","exp (40,50]","inc (110,140]","asset (8e+03,1e+06]","debt (2.5e+03,1e+06]","am (900,1.1e+03]","priz (1.3e+03,1.5e+03]","finr (70,80]","sav (0,2]"
"bad",1,"priv",60,41,"married","yes_rec","partime",45,93,3000,0,1900,2230,85.2017937219731,1.51578947368421,"sen (-1,1]","time (48,99]","age (40,50]","exp (40,50]","inc (80,110]","asset (0,3e+03]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (80,90]","sav (0,2]"
"good",9,"owner",48,49,"married","no_rec","fixed",60,149,12000,0,700,1975,35.4430379746835,6.10285714285714,"sen (8,14]","time (36,48]","age (40,50]","exp (50,60]","inc (140,190]","asset (8e+03,1e+06]","debt (-1,0]","am (600,900]","priz (1.8e+03,1e+05]","finr (0,50]","sav (6,99]"
"good",16,"owner",60,30,"married","no_rec","fixed",35,95,2000,0,1300,1700,76.4705882352941,2.76923076923077,"sen (14,99]","time (48,99]","age (25,30]","exp (0,40]","inc (80,110]","asset (0,3e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (2,4]"
"bad",1,"owner",24,34,"married","yes_rec","freelance",60,250,3000,0,1100,1281,85.8704137392662,4.14545454545455,"sen (-1,1]","time (12,24]","age (30,40]","exp (50,60]","inc (190,1e+04]","asset (0,3e+03]","debt (-1,0]","am (900,1.1e+03]","priz (1e+03,1.3e+03]","finr (80,90]","sav (4,6]"
"bad",3,"rent",60,30,"married","no_rec","freelance",45,160,0,0,1150,1395,82.4372759856631,6,"sen (1,3]","time (48,99]","age (25,30]","exp (40,50]","inc (140,190]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.3e+03,1.5e+03]","finr (80,90]","sav (4,6]"
"good",12,"owner",36,50,"married","no_rec","fixed",75,190,5000,0,1070,1500,71.3333333333333,3.86915887850467,"sen (8,14]","time (24,36]","age (40,50]","exp (60,80]","inc (140,190]","asset (3e+03,5e+03]","debt (-1,0]","am (900,1.1e+03]","priz (1.3e+03,1.5e+03]","finr (70,80]","sav (2,4]"
"good",0,"parents",48,23,"single","no_rec","fixed",35,56,0,0,325,1202,27.0382695507488,3.10153846153846,"sen (-1,1]","time (36,48]","age (0,25]","exp (0,40]","inc (0,80]","asset (-1,0]","debt (-1,0]","am (0,600]","priz (1e+03,1.3e+03]","finr (0,50]","sav (2,4]"
"bad",0,"parents",48,21,"single","no_rec","partime",35,70,0,0,1200,1600,75,1.4,"sen (-1,1]","time (36,48]","age (0,25]","exp (0,40]","inc (0,80]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (0,2]"
"good",6,"rent",36,36,"married","yes_rec","fixed",56,208,0,0,600,1432,41.8994413407821,9.12,"sen (3,8]","time (24,36]","age (30,40]","exp (50,60]","inc (190,1e+04]","asset (-1,0]","debt (-1,0]","am (0,600]","priz (1.3e+03,1.5e+03]","finr (0,50]","sav (6,99]"
"good",22,"rent",60,48,"married","no_rec","fixed",66,210,0,0,1200,1233,97.323600973236,7.2,"sen (14,99]","time (48,99]","age (40,50]","exp (60,80]","inc (190,1e+04]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1e+03,1.3e+03]","finr (90,100]","sav (6,99]"
"bad",10,"other",36,45,"married","yes_rec","fixed",45,102,0,0,535,585,91.4529914529915,3.83551401869159,"sen (8,14]","time (24,36]","age (40,50]","exp (40,50]","inc (80,110]","asset (-1,0]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (90,100]","sav (2,4]"
"bad",10,"rent",36,35,"single","no_rec","freelance",40,50,148,1,500,1050,47.6190476190476,0.71928,"sen (8,14]","time (24,36]","age (30,40]","exp (0,40]","inc (0,80]","asset (0,3e+03]","debt (0,500]","am (0,600]","priz (1e+03,1.3e+03]","finr (0,50]","sav (0,2]"
"good",10,"owner",12,56,"widow","no_rec","others",35,214,53500,0,1150,1300,88.4615384615385,1.86782608695652,"sen (8,14]","time (0,12]","age (50,99]","exp (0,40]","inc (190,1e+04]","asset (8e+03,1e+06]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1e+03,1.3e+03]","finr (80,90]","sav (0,2]"
"good",3,"parents",60,27,"married","no_rec","fixed",45,140,5000,0,1400,1721,81.3480534572923,4.07142857142857,"sen (1,3]","time (48,99]","age (25,30]","exp (40,50]","inc (110,140]","asset (3e+03,5e+03]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (80,90]","sav (4,6]"
"bad",6,"other",36,35,"married","no_rec","freelance",35,23,3000,0,250,350,71.4285714285714,-1.728,"sen (3,8]","time (24,36]","age (30,40]","exp (0,40]","inc (0,80]","asset (0,3e+03]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (70,80]","sav (-99,0]"
"good",14,"owner",60,31,"married","no_rec","fixed",60,110,5500,2500,1000,1314,76.103500761035,1.5,"sen (8,14]","time (48,99]","age (30,40]","exp (50,60]","inc (80,110]","asset (5e+03,8e+03]","debt (1.5e+03,2.5e+03]","am (900,1.1e+03]","priz (1.3e+03,1.5e+03]","finr (70,80]","sav (0,2]"
"bad",1,"rent",60,26,"married","no_rec","partime",48,127,0,0,1250,1655,75.5287009063444,3.792,"sen (-1,1]","time (48,99]","age (25,30]","exp (40,50]","inc (110,140]","asset (-1,0]","debt (-1,0]","am (1.1e+03,1.4e+03]","priz (1.5e+03,1.8e+03]","finr (70,80]","sav (2,4]"
"good",1,"parents",24,21,"single","no_rec","fixed",35,60,0,0,250,450,55.5555555555556,2.4,"sen (-1,1]","time (12,24]","age (0,25]","exp (0,40]","inc (0,80]","asset (-1,0]","debt (-1,0]","am (0,600]","priz (0,1e+03]","finr (50,70]","sav (2,4]"
"bad",3,"parents",60,29,"single","no_rec","freelance",35,114,0,0,1500,2500,60,3.16,"sen (1,3]","time (48,99]","age (25,30]","exp (0,40]","inc (110,140]","asset (-1,0]","debt (-1,0]","am (1.4e+03,1e+05]","priz (1.8e+03,1e+05]","finr (50,70]","sav (2,4]"
"good",26,"owner",36,46,"married","no_rec","fixed",45,184,5000,0,1000,1535,65.1465798045603,5.004,"sen (14,99]","time (24,36]","age (40,50]","exp (40,50]","inc (140,190]","asset (3e+03,5e+03]","debt (-1,0]","am (900,1.1e+03]","priz (1.5e+03,1.8e+03]","finr (50,70]","sav (4,6]"
